user_id,login_time,logout_time,session_duration,file_upload_count,file_download_count,ip_change_count,failed_login_attempts,work_hours_consistency,label
user_12,12.49120352490729,3.8446854200831453,15.353481895175854,2,11,0,0,0.5270204483838231,normal
user_3,9.663797609707219,15.930432909847301,6.266635300140082,19,78,5,0,0.5532559989899402,suspicious
user_21,4.497870111914886,7.740287626300853,3.2424175143859673,1,23,0,0,0.686543835200797,suspicious
user_26,10.344221310679995,14.732920710365605,4.38869939968561,3,3,1,0,0.8508099163384826,normal
user_23,16.95374660861112,19.35496467404576,2.401218065434639,4,12,1,3,0.6837839283670684,normal
user_1,17.48652762488846,21.279172540049046,3.7926449151605865,2,9,1,0,0.8356636932809374,normal
user_2,9.226218674203263,12.694758962252493,3.468540288049229,3,7,1,5,0.8418140845800883,normal
user_34,12.336079574018864,17.655530805024533,5.31945123100567,2,12,0,0,0.7905883986993653,normal
user_15,11.935290061588649,19.73900813606676,7.8037180744781125,1,15,4,0,0.7980567689127269,suspicious
user_6,16.8789703726977,0.957254771168877,8.078284398471176,0,15,0,0,0.5871673523125266,normal
user_30,13.860997993068892,17.789670176734955,3.9286721836660634,1,9,1,0,0.5479690422855316,normal
user_3,22.53646106719692,6.815494684181651,8.27903361698473,10,50,0,0,0.333258513201888,suspicious
user_50,17.227521857313562,21.631030104820788,4.403508247507228,48,153,7,0,0.5833769896190142,suspicious
user_32,10.575692780547929,12.634586857548001,2.0588940770000717,1,9,1,0,0.8583677115607229,normal
user_13,14.883785861998778,23.034496984852485,8.150711122853707,0,11,0,0,0.6760748868525713,normal
user_24,12.890782747167563,19.291405878007964,6.4006231308404,4,7,1,0,0.7938897461667014,normal
user_21,13.09478128889825,18.712846943467603,5.618065654569351,1,10,1,0,0.9415553965837073,normal
user_28,15.280037198433948,17.16728424627793,1.8872470478439807,1,12,1,0,0.7331766051045937,normal
user_50,1.7773380753949768,4.75241518017413,2.975077104779153,4,13,0,8,0.5247935554660379,suspicious
user_38,10.825629796237154,13.756828957514465,2.931199161277311,0,8,0,0,0.6836858174884581,normal
user_10,14.847705362292615,22.190769841170685,7.343064478878068,0,13,0,0,0.8418652319628791,normal
user_44,9.726749654461303,14.758223151403312,5.031473496942009,1,19,1,0,0.690490147241664,normal
user_12,13.896826533626665,21.708775070206535,7.811948536579871,0,14,1,0,0.1311246493868659,normal
user_10,23.719471921308276,5.8238954959916,6.1044235746833255,0,8,1,0,0.9820539870129571,suspicious
user_33,17.226385955388306,22.855462451963156,5.629076496574851,1,25,1,0,0.6374768556521646,normal
user_44,14.535500904265502,22.89482328274708,8.359322378481577,0,9,0,0,0.6869003202179891,normal
user_31,11.299041624862706,15.714793239860022,4.415751614997315,1,9,1,0,0.7005103830946374,normal
user_10,22.130657104559212,7.098577156766293,8.96792005220708,0,9,1,0,0.36730441551818566,suspicious
user_48,9.272508729312008,17.142298479714167,7.86978975040216,0,5,10,0,0.5132382776635147,suspicious
user_26,15.75466674847048,17.79197935613158,2.0373126076611,1,9,0,0,0.7473954342455723,normal
user_6,17.74641213769972,22.378788131572907,4.632375993873187,3,13,3,0,0.8074891548448947,suspicious
user_45,12.434712681565216,17.31085896565163,4.8761462840864125,0,8,1,0,0.7677614678991427,normal
user_18,9.959413472390965,13.171264454111444,3.21185098172048,0,8,0,0,0.5862302983944807,normal
user_2,9.698273937056566,22.498538157497794,12.800264220441228,0,11,1,0,0.6134370308677677,normal
user_32,8.733520126125239,14.726706250554873,5.993186124429634,8,12,1,0,0.7401907337034093,normal
user_35,12.154966599594724,14.53022121064771,2.375254611052987,4,8,0,4,0.9287732513067047,normal
user_13,8.66669692348321,10.63938058225623,1.97268365877302,3,8,1,0,0.6246468687839479,normal
user_27,11.338119450854263,12.39197867130554,1.0538592204512778,1,16,1,9,0.8825987835051461,suspicious
user_10,10.423951644599038,13.47952858541366,3.055576940814624,1,10,0,0,0.5227076546178824,normal
user_34,16.76073604556383,20.38395707483037,3.6232210292665368,1,7,0,0,0.5754637950738756,normal
user_33,9.113599557055693,16.896398896726748,7.782799339671054,4,11,1,0,0.5858631520671397,normal
user_6,13.232853352626528,19.395962991647956,6.16310963902143,2,14,0,0,0.9414817338475896,normal
user_42,23.705340771356628,1.9612914432364015,2.2559506718797726,1,11,1,0,0.7326855297235915,suspicious
user_10,11.905163925859014,17.585719331930072,5.680555406071059,2,7,0,0,0.3457020552764469,normal
user_48,17.396615415076894,22.702637078242276,5.30602166316538,0,12,0,0,0.7526099779872076,normal
user_14,11.155601193702424,14.2879845340355,3.1323833403330763,7,2,1,0,0.8241697941348568,normal
user_27,8.713806676661074,15.899534449557958,7.185727772896883,1,8,1,0,0.8955171734906766,normal
user_46,10.842608377804103,14.986938604500434,4.14433022669633,0,7,0,0,0.7799706873680833,normal
user_50,23.598756844931327,8.284797275281285,8.686040430349959,1,9,1,0,0.8220538459476001,suspicious
user_18,2.3724148398751654,6.18660155921528,3.814186719340114,0,11,1,0,0.26695485193470664,suspicious
user_31,10.26435646733539,11.56602962327364,1.3016731559382508,9,5,0,0,0.5021473435568231,normal
user_27,12.824742098407182,18.03886361640387,5.214121517996689,0,7,1,0,0.11356126182376683,normal
user_44,12.168001321600453,18.92214016175926,6.754138840158804,4,10,1,0,0.7369142655844555,normal
user_24,13.332241067470182,2.6672113213549906,13.334970253884807,0,11,0,0,0.06041732175160397,normal
user_4,13.818952470161017,19.747594413933935,5.928641943772919,0,1,0,0,0.8770088713042914,normal
user_7,12.299061149519222,17.378882931480796,5.079821781961572,0,0,1,0,0.5982885691504581,normal
user_3,15.965333015535382,17.994913179952675,2.029580164417295,1,4,4,0,0.5378934830659421,suspicious
user_16,17.437806890551503,0.15668798072385925,6.718881090172358,45,113,0,0,0.7771023368878304,suspicious
user_46,17.484461064211263,0.6512479177824986,7.166786853571233,1,10,0,0,0.5617640532218593,normal
user_43,13.765685823231058,20.142402123502116,6.376716300271057,0,12,0,0,0.9645952550058969,normal
user_1,16.773366671502053,23.66943600908827,6.896069337586215,3,14,5,0,0.7572639097419912,suspicious
user_24,2.493278043494527,11.21132047148172,8.718042427987193,1,12,9,0,0.13385974722282198,suspicious
user_3,8.342019224203824,11.802509421911523,3.460490197707699,0,10,1,0,0.07652565529901732,normal
user_19,10.542705549972016,18.77248697115689,8.229781421184875,3,12,1,0,0.9793562317475122,normal
user_33,22.803083742405374,2.430254406717772,3.6271706643123984,3,11,1,0,0.2930915625365529,suspicious
user_33,13.160623648126158,21.419424401437844,8.258800753311684,13,155,0,0,0.9640076698098428,normal
user_28,17.440267673033446,1.7610402880456277,8.320772615012181,2,14,0,0,0.7940975398334118,normal
user_46,16.202206487710672,23.435572818005472,7.233366330294799,3,8,1,0,0.9046342654686688,normal
user_13,12.90633060912905,13.985111252903234,1.0787806437741834,0,17,1,0,0.8037211888875709,normal
user_8,10.26500344258682,13.253992772943015,2.988989330356195,37,198,1,0,0.789472825059192,suspicious
user_26,1.8914481289652625,3.7402689494603414,1.848820820495079,11,146,1,0,0.22615431346534992,suspicious
user_43,15.320640867294953,17.64323916805251,2.322598300757557,1,10,0,0,0.13073081882538756,normal
user_26,13.955752085982313,22.53325334084036,8.57750125485805,0,12,1,0,0.625419026722738,normal
user_39,13.788192065220258,16.984675355391424,3.196483290171166,6,14,1,0,0.5020134193870239,normal
user_46,11.978361442702234,13.46098529757645,1.4826238548742152,0,9,0,0,0.8016772522976192,normal
user_11,12.474973286542793,20.226024963045006,7.751051676502212,2,7,5,0,0.6296822794294237,suspicious
user_2,12.99172789234552,17.478122639357608,4.486394747012088,0,7,1,0,0.5808882947735947,normal
user_15,12.204969338219696,13.489089129102203,1.2841197908825066,1,6,0,3,0.7003800026236133,normal
user_33,8.071850580486402,22.575306932043784,14.503456351557382,0,14,1,0,0.5839233000409978,normal
user_3,8.989446155318705,12.88794224059103,3.898496085272325,42,108,1,0,0.7932280659096651,suspicious
user_42,10.132031613018567,11.877660967730709,1.7456293547121406,5,7,0,0,0.9647676207992654,normal
user_46,17.772611867019673,0.5538839461370699,6.781272079117396,2,3,1,0,0.7103655693259535,normal
user_2,11.52526027075657,12.950048096029331,1.4247878252727615,0,9,1,0,0.3264924355712835,normal
user_34,13.833323301837225,19.124115762858516,5.290792461021291,0,5,1,0,0.8224586190145815,normal
user_42,13.066676636329142,5.021518532339492,15.95484189601035,0,6,1,9,0.5507770333281823,suspicious
user_34,11.728006446552024,19.641541153235863,7.913534706683837,0,14,0,0,0.7070183249822779,normal
user_3,8.538366423450396,11.805865897633605,3.26749947418321,1,0,0,0,0.256015010877644,normal
user_45,11.4952837140752,19.385473360403378,7.890189646328177,0,2,0,0,0.6725138677993769,normal
user_21,22.91117179509781,0.9617450525728906,2.0505732574750795,0,11,1,0,0.7084662941253412,suspicious
user_24,12.583667371165138,21.292778778672176,8.709111407507038,1,7,0,0,0.9046587029542887,normal
user_10,17.110190330873856,18.204922467875438,1.0947321370015812,4,0,0,0,0.7052310811443374,normal
user_20,16.90407875918514,23.822806901516493,6.9187281423313545,0,15,1,0,0.8758964621045531,normal
user_44,9.487345710247636,16.22175348654963,6.7344077763019925,0,9,1,8,0.7847281454742685,suspicious
user_44,14.764248507759374,18.92482459008631,4.1605760823269335,0,11,0,0,0.6609789311649288,normal
user_37,16.096224984584726,19.894650463350054,3.798425478765326,3,8,0,0,0.6550809400698312,normal
user_38,14.976857833841734,17.738198845232624,2.7613410113908916,25,138,1,0,0.7805562550540337,suspicious
user_35,11.690231093784,15.675225856566861,3.9849947627828612,0,14,1,0,0.5076661046500536,normal
user_16,14.777320567020627,20.43115327757179,5.653832710551163,2,10,1,7,0.8076094373888609,suspicious
user_22,15.51284907282536,21.660841552305882,6.147992479480525,0,6,0,0,0.7793109494488896,normal
user_35,9.959474752430575,16.15431865974478,6.194843907314208,1,7,1,0,0.5430697637866158,normal
user_5,8.418263398417363,12.519392982082945,4.101129583665583,0,10,0,0,0.963457108101426,normal
user_21,13.674130171701837,14.69453205154899,1.0204018798471521,3,18,0,0,0.17091413265425662,normal
user_17,1.2343541151102007,9.301863622539273,8.067509507429072,1,7,0,7,0.6159419378245075,suspicious
user_25,9.416864830860362,14.870933603194889,5.4540687723345265,1,11,1,0,0.8285238159429567,normal
user_27,12.750132104776633,18.99410829204414,6.243976187267508,0,10,0,0,0.5580151049172151,normal
user_30,9.480702576568959,14.132750723893913,4.652048147324954,1,10,1,0,0.5716907351989579,normal
user_50,10.581822638968053,11.79026726583027,1.2084446268622173,2,18,1,0,0.9566191553717097,normal
user_25,13.834854523027033,19.524759304310024,5.6899047812829915,2,10,0,0,0.8445384384764039,normal
user_21,16.462814587164843,18.16205898790244,1.6992444007375962,0,8,0,0,0.5709671386059177,normal
user_5,15.02368812981989,21.967996940736388,6.944308810916498,0,11,1,0,0.8337126823684914,normal
user_37,17.425828351505707,23.449565732565873,6.0237373810601635,0,21,1,0,0.9021485530775046,normal
user_39,17.951449214204736,1.6510061275437593,7.699556913339023,4,10,0,0,0.7849950767593652,normal
user_35,13.929966987460318,22.219646451896903,8.289679464436585,0,8,0,0,0.7765699517042762,normal
user_44,4.389748076713951,12.473078943495992,8.083330866782042,27,91,1,0,0.5655082154523978,suspicious
user_1,17.4999517662462,1.1357482705925257,7.635796504346328,0,17,1,0,0.7162660117626187,normal
user_30,11.953501150750562,19.639950616273556,7.686449465522995,3,1,0,0,0.9981456543412376,normal
user_16,22.348749254874168,2.2040289105020854,3.8552796556279176,2,8,1,0,0.5181081854988523,suspicious
user_25,11.148557433000946,15.466915783564676,4.31835835056373,3,6,1,0,0.5233623162099559,normal
user_15,8.679996866253378,9.984257297001008,1.3042604307476315,3,16,0,0,0.9088834975744673,normal
user_44,8.701868440958336,10.628501304065987,1.9266328631076508,0,9,1,0,0.5668120110524151,normal
user_24,10.835389585081767,15.18786222476118,4.352472639679411,2,6,1,0,0.9426025889247068,normal
user_30,9.486539516530636,15.50792377676539,6.021384260234754,1,5,1,0,0.7756093167596403,normal
user_24,14.005878509095018,15.967518052397846,1.9616395433028284,25,107,0,0,0.9169417614923656,suspicious
user_24,13.262095906396773,16.70073677782286,3.438640871426088,0,6,0,0,0.9269185782902292,normal
user_27,15.029283278424074,16.945943067773335,1.9166597893492625,1,18,0,0,0.8992399638094875,normal
user_23,17.965798986031835,1.0074649363890842,7.041665950357249,2,11,0,0,0.5834991370985765,normal
user_13,16.766483249149033,1.1561641901659243,8.389680941016891,0,14,0,0,0.3159159105101226,normal
user_40,17.264482660252895,20.9875596468209,3.723076986568003,1,10,1,6,0.22157287330343545,suspicious
user_37,15.170627696603443,18.487009253111868,3.316381556508425,1,11,0,3,0.952683742085905,normal
user_21,11.542112591596096,13.924383301415798,2.382270709819702,1,7,1,0,0.8600355275194642,normal
user_48,13.126172950242971,19.052501285103066,5.926328334860094,3,9,1,0,0.8221403401118382,normal
user_9,10.30467262604188,0.9046145057243393,14.599941879682461,2,8,6,0,0.38322079409265,suspicious
user_13,12.98677439928096,21.06710936850685,8.080334969225886,0,12,0,0,0.8433469787897903,normal
user_14,8.196664396032578,17.11149651677669,8.914832120744112,2,9,1,0,0.8914673223624348,normal
user_44,13.938751028838924,20.893595271498537,6.954844242659614,4,11,1,0,0.5097458434462597,normal
user_22,14.918824893839666,17.43194009509179,2.5131152012521234,0,9,0,0,0.979699976982667,normal
user_46,15.469098784920494,17.816251418581757,2.3471526336612634,0,16,1,0,0.6098485014128223,normal
user_27,9.889639113277273,13.827612200209678,3.9379730869324066,0,7,0,0,0.0852422727079726,normal
user_34,9.163648752455083,15.601793435676033,6.43814468322095,5,6,0,0,0.6562573937085702,normal
user_36,15.466193617698167,20.245908577837927,4.77971496013976,45,51,0,0,0.7205247728154403,suspicious
user_18,10.201691482482474,15.348575547965114,5.14688406548264,3,16,0,0,0.662457641424427,normal
user_30,12.00762346318447,18.70320320727729,6.69557974409282,3,20,1,0,0.6618606623144838,normal
user_36,15.186177202763496,19.257953841814157,4.07177663905066,4,12,1,0,0.8826163730535805,normal
user_33,8.182995686970578,15.953019092388036,7.770023405417457,4,10,1,0,0.8448339095540476,normal
user_3,11.999752536213403,13.552990120341272,1.553237584127869,46,85,1,7,0.8235554251181898,suspicious
user_14,12.9469945681328,1.8372154785046106,12.890220910371813,4,14,0,0,0.8081314236757421,normal
user_45,2.462644639127927,9.920077117975529,7.457432478847601,0,10,0,0,0.8715397201315727,suspicious
user_10,8.19564302384299,13.420084644614892,5.224441620771902,4,10,0,0,0.9475671052146684,normal
user_3,13.94243727329526,18.235805572479315,4.293368299184054,23,166,1,0,0.9133374874857396,suspicious
user_6,15.451540091761993,18.559814742553975,3.1082746507919836,3,12,0,6,0.814389178567014,suspicious
user_36,12.120919102935003,21.082020194431053,8.961101091496047,0,7,1,0,0.007045581709112625,normal
user_19,9.580319546040355,14.932750349648892,5.352430803608536,0,14,0,0,0.9719415209088389,normal
user_31,15.25828156080297,20.399838284225638,5.141556723422665,0,8,1,0,0.921537248954168,normal
user_14,11.167918118123762,17.780405291847345,6.612487173723584,0,20,0,0,0.9394348873303403,normal
user_1,22.394097627983232,4.2240675473125116,5.829969919329279,0,11,0,0,0.8263873679491995,suspicious
user_13,10.924797336977463,11.033515580004346,0.10871824302688445,5,6,1,0,0.9200904209125195,normal
user_33,17.799759424413068,2.605684885968728,8.805925461555658,0,9,0,0,0.533567699341746,normal
user_13,0.052322405713773334,8.022638939480183,7.97031653376641,1,11,0,0,0.6995858109439927,suspicious
user_41,15.508686506708695,17.345417364338935,1.836730857630239,0,11,1,6,0.8028525673275915,suspicious
user_3,13.321702871106488,16.704447720513386,3.3827448494068992,0,18,1,9,0.6604664065467261,suspicious
user_1,8.922173799254754,17.061677149412134,8.139503350157378,0,9,1,0,0.6968456573334574,normal
user_13,15.23866740918041,0.23102267894921624,8.992355269768805,0,7,1,6,0.5300996782156923,suspicious
user_41,14.906261206509416,19.85325416855748,4.946992962048063,0,6,0,0,0.6380217049706363,normal
user_17,15.421264266913305,23.890469559888434,8.46920529297513,1,21,0,0,0.21524217567652504,normal
user_28,8.617902749101516,13.756463151929808,5.1385604028282925,1,3,0,0,0.27930660694304094,normal
user_43,13.428100040451902,21.667233028077806,8.239132987625904,0,7,1,0,0.7577748669370865,normal
user_44,9.247320793251319,11.475449931880034,2.2281291386287148,2,15,0,0,0.6569485553436438,normal
user_5,4.344209915622911,7.222318610438947,2.878108694816036,0,11,4,0,0.8503732686151635,suspicious
user_47,17.099068799628967,21.933252956242463,4.834184156613495,1,12,1,0,0.8386230672508814,normal
user_37,8.294644049178483,9.57054626619457,1.2759022170160872,0,0,0,0,0.9891755664698496,normal
user_35,16.723709731030624,19.223937972750512,2.5002282417198876,1,21,0,0,0.6025156157618823,normal
user_33,15.413189502348889,18.69690248471005,3.283712982361161,0,17,0,0,0.5799175376878792,normal
user_11,12.228207146358672,15.410734453404137,3.182527307045465,2,17,1,0,0.3662942743168453,normal
user_3,11.197369589918729,14.336046316846616,3.138676726927888,3,1,0,0,0.7105201391789703,normal
user_41,16.466751643046976,22.04064127255478,5.573889629507805,1,13,1,0,0.9839479637216983,normal
user_43,16.585479076736043,17.053550950774287,0.46807187403824513,2,15,1,8,0.825417460450632,suspicious
user_44,13.324962180379321,19.926934107806982,6.601971927427661,2,5,1,0,0.20981449067620317,normal
user_14,17.82978207493095,0.2226433567380468,6.392861281807095,3,16,1,0,0.6323553307337739,normal
user_9,10.543030559523995,15.416915567249958,4.873885007725964,2,7,0,0,0.7537648770024177,normal
user_36,13.0435168707799,17.57177001732233,4.528253146542431,0,9,1,0,0.9900428989236464,normal
user_49,8.064278738148193,14.441414932227008,6.377136194078815,3,-2,0,0,0.8703304126273113,normal
user_44,16.52533976387975,0.11354713516440995,7.588207371284662,3,13,9,0,0.8843403226531314,suspicious
user_48,11.555819721279253,13.962783270289135,2.406963549009882,1,5,1,0,0.8606110620717804,normal
user_10,15.753065888332575,23.232995079861116,7.479929191528542,0,8,0,0,0.7785652644109295,normal
user_26,0.1795606580242426,16.14682359821945,15.967262940195205,0,2,1,0,0.27220765877440684,suspicious
user_18,9.547407477427718,17.515912351925458,7.968504874497739,1,26,1,0,0.6860123700691024,normal
user_48,15.422139180181158,17.503801685094782,2.0816625049136226,3,4,0,0,0.9213749865861387,normal
user_44,14.752220924683659,15.935969967876368,1.1837490431927096,3,9,0,0,0.6070538602278059,normal
user_34,12.856615186995832,14.24144318739496,1.3848280003991285,2,8,1,0,0.5873255197315693,normal
user_16,11.001386582321423,15.354617643549574,4.35323106122815,1,3,0,0,0.9299978475946105,normal
user_42,9.046115584791776,21.205799079216874,12.159683494425096,39,116,1,0,0.30349800011971634,suspicious
user_15,12.90801273480945,19.477541163337026,6.569528428527576,0,2,1,0,0.8817684693346262,normal
user_14,13.945716635576943,16.118019717925446,2.1723030823485034,13,142,1,0,0.7548641232364158,normal
user_7,10.874102568526226,18.918834507054374,8.044731938528148,47,62,0,0,0.9101107755995824,suspicious
user_18,13.673822182993556,16.27655055606532,2.6027283730717645,3,17,1,0,0.5478168995450154,normal
user_45,11.489200870981183,15.072190847594445,3.582989976613262,25,134,0,0,0.7152392594821576,suspicious
user_12,10.933326489391934,19.218862775458575,8.28553628606664,40,73,1,0,0.8345312296228442,suspicious
user_9,17.6107015775111,21.786721585911927,4.176020008400828,0,6,1,0,0.8857480481355187,normal
user_15,13.31630134078655,19.451824175227244,6.135522834440695,3,9,0,0,0.8263285461615356,normal
user_42,16.795731975653688,18.113018563918722,1.3172865882650324,0,12,0,0,0.762983482301353,normal
user_39,11.039389674835629,13.696928879096514,2.6575392042608863,8,17,0,0,0.35333139363181826,normal
user_8,23.92177653535565,8.17798802445769,8.25621148910204,3,14,1,0,0.8523677268108277,suspicious
user_4,16.196752744794537,21.35341027992109,5.156657535126551,1,14,1,0,0.9456017461277667,normal
user_33,16.30428816099292,19.092669931455074,2.788381770462152,3,6,1,0,0.5254749432170702,normal
user_35,9.5655651389088,17.620090782708026,8.054525643799224,0,12,1,0,0.7028415381434387,normal
user_17,3.742223231471333,6.9013423720912135,3.1591191406198806,1,11,1,0,0.5355469380587324,suspicious
user_34,14.68276914267535,23.141929450423767,8.459160307748416,18,66,7,0,0.8556686169113745,suspicious
user_43,17.87731500846457,1.8674668301570776,7.990151821692506,0,12,0,0,0.708027297078131,normal
user_42,9.364978947168508,16.416785890339895,7.051806943171389,0,16,1,0,0.8326475179729054,normal
user_36,17.822360688779682,20.568581812147578,2.7462211233678975,0,11,1,0,0.514692946685771,normal
user_10,14.452051951980698,14.7156291374664,0.2635771854857034,0,12,0,0,0.9332588296013581,normal
user_12,10.084824876625188,13.700728961356813,3.615904084731624,0,6,0,0,0.2553789609693614,normal
user_34,13.163793436281656,21.063675650234245,7.89988221395259,0,7,1,0,0.6491942602326325,normal
user_13,11.501781293371144,15.582885184568445,4.081103891197301,1,13,0,0,0.5831352049048729,normal
user_34,1.0250324644247706,5.3504628837636705,4.3254304193388995,0,-1,0,0,0.5046441760533572,suspicious
user_34,10.555164419801855,11.799672948363991,1.2445085285621351,0,16,1,0,0.619553493117329,normal
user_39,9.84788134721963,15.170922615007544,5.323041267787914,1,11,0,0,0.06901081647754972,normal
user_1,1.154325689411838,2.71131365013457,1.556987960722732,4,14,1,0,0.8924169659219119,suspicious
user_1,16.567763091393545,19.272482725724974,2.704719634331428,0,5,0,0,0.7289310378756777,normal
user_41,12.156327017834617,19.371662408354783,7.215335390520167,0,13,0,0,0.881868326004603,normal
user_25,10.561322812492808,12.48814955965393,1.9268267471611225,0,8,1,0,0.793118115899011,normal
user_42,14.210823360234693,15.267684137581458,1.056860777346766,1,15,1,4,0.9144449155702898,normal
user_16,11.410008068650416,17.749392922626253,6.339384853975836,12,-1,1,0,0.6940911778699844,normal
user_18,14.369356842168319,17.247445768763004,2.8780889265946863,32,197,1,0,0.12096974907087477,suspicious
user_41,9.476179753275186,11.819046880909493,2.3428671276343067,0,15,0,0,0.5407841310447293,normal
user_7,2.994453609744446,9.35830302259303,6.363849412848585,10,121,1,0,0.7033829727435285,suspicious
user_38,15.928959875597176,21.832547589643454,5.90358771404628,23,182,7,0,0.9164355741756228,suspicious
user_3,2.020190213362287,9.508442268837555,7.488252055475268,1,5,1,0,0.7114775368673626,suspicious
user_15,9.673838165528649,12.967484499998669,3.2936463344700195,23,175,1,0,0.6341516823030882,suspicious
user_23,17.712281932092527,23.121561788131196,5.409279856038671,1,7,0,6,0.2473457468152189,suspicious
user_32,16.611334846592683,0.7443863977774825,8.1330515511848,8,12,1,0,0.7249738246769662,normal
user_24,17.003886075350007,18.256636633212338,1.2527505578623304,1,11,0,0,0.28723846936111397,normal
user_36,23.760638264777477,3.7923751702009163,4.031736905423439,1,7,1,0,0.8657716747462827,suspicious
user_44,15.347616963452957,19.867086984422066,4.519470020969107,5,0,0,0,0.5641378516497625,normal
user_16,10.286949477385729,12.903994296447149,2.6170448190614195,1,24,0,0,0.9194876180905656,normal
user_11,17.19576754885282,20.60162702801288,3.4058594791600614,0,7,1,3,0.9197746169337836,normal
user_36,22.550291074601088,1.506058754819108,2.955767680218022,3,2,1,0,0.8515582128816892,suspicious
user_17,14.02295878578455,19.772621942082473,5.749663156297923,0,15,1,0,0.7534148726492278,normal
user_47,16.19161657784292,4.38665823896984,12.195041661126918,4,6,1,0,0.6326130682831924,normal
user_38,15.72432723269198,4.862419064206964,13.138091831514984,1,20,0,0,0.6312006946769178,normal
user_38,14.187675645547625,17.21373063786675,3.026054992319125,0,5,0,0,0.7192126512100071,normal
user_31,10.925412228785595,12.341992147574281,1.4165799187886856,6,11,0,0,0.7389150917859106,normal
user_39,17.977572409175373,2.7959195599869133,8.81834715081154,0,10,0,0,0.5063927203551493,normal
user_35,17.290424872292476,1.7663060548999212,8.475881182607447,0,12,1,0,0.6300872204705193,normal
user_13,10.525038518471408,15.449856535490017,4.92481801701861,1,21,0,0,0.9479673256276686,normal
user_38,12.741782200554567,20.8058724461306,8.064090245576033,4,-2,0,0,0.5020692670650342,normal
user_45,9.806066484038094,13.733784310698638,3.927717826660544,0,9,1,0,0.8611253493008134,normal
user_8,2.4677641990635335,5.097617801823344,2.6298536027598107,3,15,1,0,0.0009959086935396489,suspicious
user_50,10.602187737250453,23.163736637776466,12.561548900526011,2,12,0,0,0.7023681085023215,normal
user_22,12.476760526946135,13.849657534121684,1.372897007175549,3,12,1,0,0.7240916687502585,normal
user_9,14.462087683295323,20.990598906482724,6.528511223187401,0,3,0,0,0.6242667474666191,normal
user_31,13.516309775595012,14.560525642099758,1.0442158665047456,0,12,1,0,0.7303182110454083,normal
user_42,8.90100162234526,12.73947673426578,3.83847511192052,1,4,1,0,0.783965477300718,normal
user_35,9.613147475083293,13.375899832613193,3.762752357529899,0,16,0,0,0.8988232927551766,normal
user_14,23.923938042647876,1.8049233118633836,1.8809852692155076,2,-2,1,0,0.7799327054858294,suspicious
user_30,16.869392725412876,21.72970270815947,4.860309982746593,5,-4,1,5,0.5040309950490064,normal
user_33,9.057291179837204,14.906640070463013,5.849348890625808,0,14,1,0,0.6617278554367976,normal
user_40,9.30503562506789,17.087461665216708,7.7824260401488194,1,17,1,0,0.9833203028478329,normal
user_1,22.117424817194358,4.40346937411147,6.286044556917111,4,7,0,0,0.813398090015835,suspicious
user_2,8.483486096619618,15.087657018770258,6.604170922150639,17,194,0,0,0.7970955317128732,suspicious
user_19,12.848464405406858,14.062676358801344,1.2142119533944866,3,14,1,0,0.22377832024760452,normal
user_5,15.455620272523353,18.31281164454903,2.857191372025677,0,18,0,0,0.9826394653608099,normal
user_18,17.66622691114,0.2553762908435182,6.5891493797035166,0,6,1,0,0.7840463608511401,normal
user_48,8.846307855728565,16.592404588217136,7.746096732488573,2,10,0,0,0.2562751712128741,normal
user_32,15.38176183684148,22.59935942030112,7.217597583459639,4,10,1,0,0.8304687652868761,normal
user_35,10.954721367664987,19.11569362666629,8.160972259001301,2,14,1,0,0.8223645371381256,normal
user_6,22.399657208871776,5.553873750553219,7.154216541681442,7,6,1,0,0.9057183599460406,suspicious
user_5,17.281223758106123,21.364602260712154,4.083378502606031,1,10,8,0,0.9975938134364787,suspicious
user_12,8.237838520505731,14.43843787417859,6.200599353672859,32,129,0,0,0.8296394647461722,suspicious
user_20,12.817104248980609,13.996407652426786,1.1793034034461778,1,6,1,0,0.5288522952936283,normal
user_26,17.059248531756246,22.01557368667155,4.956325154915306,1,11,1,6,0.8437529135620342,suspicious
user_22,8.94529375897687,13.845564595643646,4.900270836666776,2,4,0,0,0.516886407061518,normal
user_11,8.354558441333001,17.04952066409936,8.69496222276636,1,8,0,0,0.9605773207462315,normal
user_35,14.431547964416383,16.71878276033049,2.2872347959141095,0,8,0,0,0.783395523095991,normal
user_32,17.187944849657512,21.846651844292793,4.658706994635283,0,11,1,0,0.2709622815080051,normal
user_39,15.730145385700004,23.874736748576865,8.144591362876863,1,-3,0,0,0.823209097767848,normal
user_28,8.609385322415939,14.192909421944803,5.583524099528864,0,12,1,9,0.9285417256426212,suspicious
user_22,17.172192654576136,19.86241686252858,2.6902242079524425,0,11,1,0,0.8842783549331961,normal
user_14,13.759860577817092,22.163330482553466,8.403469904736374,0,2,0,0,0.6551449135539027,normal
user_49,14.963430007185636,18.35709123139582,3.3936612242101836,3,9,0,0,0.5844293155168252,normal
user_33,16.933908883633357,17.246218766556677,0.3123098829233176,2,0,0,0,0.9079026832112712,normal
user_14,13.49714156795483,20.90303057625006,7.4058890082952304,0,9,1,0,0.6010713590445005,normal
user_27,8.136971717213406,10.07860493892412,1.9416332217107142,1,14,1,0,0.5022205386046384,normal
user_34,14.23825374763371,16.681257176152528,2.4430034285188187,28,116,1,3,0.8460107539936476,suspicious
user_50,12.245499054907924,19.639724828344445,7.394225773436521,0,9,1,0,0.6905511352290172,normal
